Country.Name,Country.Code,Indicator.Code,Year,Access to electricity (% of population),Agricultural land (% of land area),Agricultural methane emissions (thousand metric tons of CO2 equivalent),CO2 emissions (kt),Forest area (% of land area)
India,IND,EN.ATM.METH.AG.KT.CE,X1982,NA,NA,333773.2186,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1983,NA,NA,344316.2035,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1984,NA,NA,347300.1625,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1985,NA,NA,349208.1882,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1986,NA,NA,353305.5577,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1987,NA,NA,348474.4598,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1988,NA,NA,358638.6195,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1989,NA,NA,362918.7123,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1990,NA,NA,366992.2227,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1991,NA,NA,368891.9145,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1992,NA,NA,370329.7365,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1993,NA,NA,371699.5939,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1994,NA,NA,373675.1893,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1995,NA,NA,374622.6619,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1996,NA,NA,376621.6544,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1997,NA,NA,375072.9382,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1998,NA,NA,376705.3122,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X1999,NA,NA,379042.6787,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2000,NA,NA,376022.7757,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2001,NA,NA,377200.5258,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2002,NA,NA,370006.8834,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2003,NA,NA,373800.5837,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2004,NA,NA,373435.1582,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2005,NA,NA,375977.076,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2006,NA,NA,376726.987,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2007,NA,NA,378692.6236,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2008,NA,NA,380029.0693,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2009,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2010,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2011,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2012,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2013,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2014,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2015,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2016,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2017,NA,NA,NA,NA,NA
India,IND,EN.ATM.METH.AG.KT.CE,X2018,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1960,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1961,NA,21.30748467,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1962,NA,21.30748467,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1963,NA,21.2798843,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1964,NA,21.2798843,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1965,NA,21.25228393,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1966,NA,21.22468356,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1967,NA,21.22468356,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1968,NA,21.22468356,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1969,NA,21.19708319,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1970,NA,21.19708319,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1971,NA,21.16948282,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1972,NA,21.16948282,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1973,NA,21.14188246,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1974,NA,21.14188246,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1975,NA,21.11759413,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1976,NA,21.00167258,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1977,NA,21.00167258,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1978,NA,21.00167258,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1979,NA,20.97628024,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1980,NA,20.97628024,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1981,NA,20.94867987,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1982,NA,20.94867987,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1983,NA,20.92107951,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1984,NA,20.45297725,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1985,NA,21.90310063,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1986,NA,22.79348852,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1987,NA,24.00404069,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1988,NA,24.3639495,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1989,NA,24.5284477,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1990,NA,24.88614848,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1991,NA,22.92155423,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1992,NA,22.82605696,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1993,NA,23.19314186,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1994,NA,23.16830153,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1995,NA,23.72417295,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1996,NA,23.71865288,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1997,NA,24.027225,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1998,NA,24.22042758,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X1999,NA,25.32444233,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2000,NA,26.04205192,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2001,NA,26.33075178,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2002,NA,26.59626733,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2003,NA,28.15568816,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2004,NA,29.45842556,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2005,NA,28.61937435,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2006,NA,28.4283798,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2007,NA,29.25639087,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2008,NA,29.80839824,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2009,NA,30.69161004,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2010,NA,30.69161004,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2011,NA,31.18841668,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2012,NA,31.18841668,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2013,NA,31.46442036,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2014,NA,31.46442036,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2015,NA,31.46442036,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2016,NA,31.46442036,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2017,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.AGRI.ZS,X2018,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1960,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1961,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1962,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1963,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1964,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1965,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1966,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1967,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1968,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1969,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1970,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1971,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1972,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1973,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1974,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1975,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1976,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1977,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1978,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1979,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1980,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1981,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1982,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1983,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1984,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1985,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1986,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1987,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1988,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1989,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X1990,NA,NA,NA,NA,65.43771425
Indonesia,IDN,AG.LND.FRST.ZS,X1991,NA,NA,NA,NA,64.38139207
Indonesia,IDN,AG.LND.FRST.ZS,X1992,NA,NA,NA,NA,63.3250699
Indonesia,IDN,AG.LND.FRST.ZS,X1993,NA,NA,NA,NA,62.26875204
Indonesia,IDN,AG.LND.FRST.ZS,X1994,NA,NA,NA,NA,61.21242986
Indonesia,IDN,AG.LND.FRST.ZS,X1995,NA,NA,NA,NA,60.15610769
Indonesia,IDN,AG.LND.FRST.ZS,X1996,NA,NA,NA,NA,59.09978551
Indonesia,IDN,AG.LND.FRST.ZS,X1997,NA,NA,NA,NA,58.04346334
Indonesia,IDN,AG.LND.FRST.ZS,X1998,NA,NA,NA,NA,56.98714547
Indonesia,IDN,AG.LND.FRST.ZS,X1999,NA,NA,NA,NA,55.9308233
Indonesia,IDN,AG.LND.FRST.ZS,X2000,NA,NA,NA,NA,54.87450112
Indonesia,IDN,AG.LND.FRST.ZS,X2001,NA,NA,NA,NA,54.7031589
Indonesia,IDN,AG.LND.FRST.ZS,X2002,NA,NA,NA,NA,54.53181667
Indonesia,IDN,AG.LND.FRST.ZS,X2003,NA,NA,NA,NA,54.36047013
Indonesia,IDN,AG.LND.FRST.ZS,X2004,NA,NA,NA,NA,54.1891279
Indonesia,IDN,AG.LND.FRST.ZS,X2005,NA,NA,NA,NA,54.01778568
Indonesia,IDN,AG.LND.FRST.ZS,X2006,NA,NA,NA,NA,53.63966063
Indonesia,IDN,AG.LND.FRST.ZS,X2007,NA,NA,NA,NA,53.26153557
Indonesia,IDN,AG.LND.FRST.ZS,X2008,NA,NA,NA,NA,52.88341052
Indonesia,IDN,AG.LND.FRST.ZS,X2009,NA,NA,NA,NA,52.50528547
Indonesia,IDN,AG.LND.FRST.ZS,X2010,NA,NA,NA,NA,52.12716042
Indonesia,IDN,AG.LND.FRST.ZS,X2011,NA,NA,NA,NA,51.74936743
Indonesia,IDN,AG.LND.FRST.ZS,X2012,NA,NA,NA,NA,51.37157445
Indonesia,IDN,AG.LND.FRST.ZS,X2013,NA,NA,NA,NA,50.99377715
Indonesia,IDN,AG.LND.FRST.ZS,X2014,NA,NA,NA,NA,50.61598417
Indonesia,IDN,AG.LND.FRST.ZS,X2015,NA,NA,NA,NA,50.23819118
Indonesia,IDN,AG.LND.FRST.ZS,X2016,NA,NA,NA,NA,49.8603982
Indonesia,IDN,AG.LND.FRST.ZS,X2017,NA,NA,NA,NA,NA
Indonesia,IDN,AG.LND.FRST.ZS,X2018,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1960,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1961,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1962,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1963,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1964,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1965,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1966,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1967,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1968,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1969,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1970,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1971,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1972,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1973,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1974,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1975,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1976,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1977,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1978,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1979,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1980,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1981,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1982,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1983,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1984,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1985,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1986,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1987,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1988,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1989,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1990,61.70114517,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1991,48.9,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1992,65.10918427,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1993,55.43,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1994,62.8,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1995,66.86,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1996,72.39,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1997,80.3,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1998,80.94,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X1999,83.73,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2000,86.3,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2001,86.26,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2002,87.6,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2003,87.94,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2004,89.01,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2005,86.19462585,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2006,90.62,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2007,91.1,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2008,92.73,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2009,93.55,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2010,94.15,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2011,94.83,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2012,96,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2013,96.46425831,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2014,97.01,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2015,97.53736744,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2016,97.62,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2017,NA,NA,NA,NA,NA
Indonesia,IDN,EG.ELC.ACCS.ZS,X2018,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1960,NA,NA,NA,21404.279,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1961,NA,NA,NA,26024.699,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1962,NA,NA,NA,22995.757,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1963,NA,NA,NA,22783.071,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1964,NA,NA,NA,22394.369,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1965,NA,NA,NA,24689.911,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1966,NA,NA,NA,23395.46,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1967,NA,NA,NA,24561.566,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1968,NA,NA,NA,27586.841,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1969,NA,NA,NA,33391.702,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1970,NA,NA,NA,35822.923,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1971,NA,NA,NA,38987.544,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1972,NA,NA,NA,43340.273,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1973,NA,NA,NA,49134.133,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1974,NA,NA,NA,51260.993,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1975,NA,NA,NA,53963.572,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1976,NA,NA,NA,61810.952,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1977,NA,NA,NA,82434.16,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1978,NA,NA,NA,93933.872,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1979,NA,NA,NA,95096.311,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1980,NA,NA,NA,94784.616,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1981,NA,NA,NA,100160.438,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1982,NA,NA,NA,105407.915,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1983,NA,NA,NA,104956.874,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1984,NA,NA,NA,112184.531,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1985,NA,NA,NA,121245.688,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1986,NA,NA,NA,121740.733,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1987,NA,NA,NA,123372.548,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1988,NA,NA,NA,132162.347,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1989,NA,NA,NA,130966.905,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1990,NA,NA,NA,149565.929,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1991,NA,NA,NA,179730.671,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1992,NA,NA,NA,202576.081,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1993,NA,NA,NA,218600.871,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1994,NA,NA,NA,221413.46,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1995,NA,NA,NA,224941.114,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1996,NA,NA,NA,253290.691,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1997,NA,NA,NA,278658.997,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1998,NA,NA,NA,214200.471,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X1999,NA,NA,NA,241988.997,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2000,NA,NA,NA,263418.945,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2001,NA,NA,NA,294907.474,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2002,NA,NA,NA,306737.216,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2003,NA,NA,NA,316792.13,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2004,NA,NA,NA,337635.358,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2005,NA,NA,NA,341991.754,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2006,NA,NA,NA,345119.705,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2007,NA,NA,NA,375544.804,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2008,NA,NA,NA,416560.199,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2009,NA,NA,NA,446409.579,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2010,NA,NA,NA,428760.308,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2011,NA,NA,NA,603665.207,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2012,NA,NA,NA,637078.911,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2013,NA,NA,NA,490226.562,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2014,NA,NA,NA,464176.194,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2015,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2016,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2017,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.CO2E.KT,X2018,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1960,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1961,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1962,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1963,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1964,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1965,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1966,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1967,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1968,NA,NA,NA,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1969,NA,NA,0,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1970,NA,NA,75261.86136,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1971,NA,NA,76270.31312,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1972,NA,NA,74216.16557,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1973,NA,NA,75781.37089,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1974,NA,NA,75843.75933,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1975,NA,NA,75012.85367,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1976,NA,NA,73778.63788,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1977,NA,NA,74511.22582,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1978,NA,NA,76226.1739,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1979,NA,NA,75660.97726,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1980,NA,NA,76393.67442,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1981,NA,NA,77370.46255,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1982,NA,NA,83162.89901,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1983,NA,NA,79958.39724,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1984,NA,NA,80747.61889,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1985,NA,NA,80726.94386,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1986,NA,NA,82988.3815,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1987,NA,NA,84017.37387,NA,NA
Indonesia,IDN,EN.ATM.METH.AG.KT.CE,X1988,NA,NA,79765.07603,NA,NA
