"Country","Country.Code","Indicator.Code","Year","Agriculture","Carbon","Forest"
"Afghanistan","AFG","AG.LND.AGRI.ZS","1960",NA,414.371,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1961",57.74591796,491.378,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1962",57.83782128,689.396,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1963",57.91440738,707.731,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1964",58.01090586,839.743,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1965",58.0139693,1008.425,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1966",58.07217474,1092.766,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1967",58.17326839,1283.45,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1968",58.17480011,1224.778,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1969",58.19930766,942.419,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1970",58.21462488,1672.152,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1971",58.26057654,1895.839,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1972",58.27589376,1532.806,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1973",58.2789572,1639.149,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1974",58.2789572,1917.841,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1975",58.2789572,2126.86,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1976",58.2789572,1987.514,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1977",58.28202065,2390.884,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1978",58.28202065,2159.863,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1979",58.28048893,2240.537,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1980",58.28048893,1760.16,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1981",58.28661581,1983.847,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1982",58.28814754,2101.191,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1983",58.28814754,2522.896,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1984",58.28814754,2830.924,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1985",58.28814754,3509.319,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1986",58.28814754,3142.619,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1987",58.27436204,3124.284,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1988",58.26670343,2867.594,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1989",58.26670343,2775.919,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","1990",58.26670343,2614.571,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1991",58.25138621,2438.555,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1992",58.25138621,1393.46,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1993",58.1043409,1345.789,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1994",57.91900254,1294.451,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1995",57.82709922,1243.113,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1996",57.8255675,1177.107,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1997",57.88377294,1096.433,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1998",58.00171553,1041.428,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","1999",57.82709922,821.408,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2000",57.82709922,773.737,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2001",57.82709922,817.741,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2002",57.82709922,1070.764,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2003",58.06757957,1195.442,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2004",58.06911129,949.753,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2005",58.06757957,1327.454,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2006",58.06757957,1650.15,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2007",58.06757957,2273.54,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2008",58.06757957,4206.049,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2009",58.06757957,6769.282,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2010",58.06911129,8463.436,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2011",58.06757957,12240.446,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2012",58.06757957,10755.311,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2013",58.06757957,10014.577,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2014",58.06757957,9809.225,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2015",58.06757957,NA,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2016",58.06757957,NA,2.067824648
"Afghanistan","AFG","AG.LND.AGRI.ZS","2017",NA,NA,NA
"Afghanistan","AFG","AG.LND.AGRI.ZS","2018",NA,NA,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1960",NA,48815.104,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1961",50.3633952,51180.319,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1962",49.85365533,53695.881,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1963",49.28398905,50083.886,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1964",48.70738008,55727.399,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1965",48.15306081,58866.351,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1966",47.84904392,63138.406,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1967",47.39411479,65543.958,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1968",47.22310528,69082.613,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1969",47.24758741,77329.696,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1970",47.23954851,82734.854,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1971",47.19350749,88939.418,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1972",47.14746646,90156.862,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1973",47.10142544,94065.884,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1974",47.05538442,95569.354,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1975",47.0093434,94931.296,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1976",46.96330238,99786.404,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1977",46.91726136,100791.162,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1978",46.87122034,102639.33,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1979",46.82517932,110703.063,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1980",46.7791383,108737.551,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1981",46.73309728,102041.609,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1982",47.05282659,103424.068,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1983",47.00715097,105213.564,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1984",46.96074455,106522.683,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1985",46.91470353,100596.811,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1986",46.86866251,104212.473,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1987",46.7495405,114942.115,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1988",46.54527915,121473.042,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1989",46.57816559,117090.977,NA
"Argentina","ARG","AG.LND.AGRI.ZS","1990",46.61287906,112147.861,12.7135335
"Argentina","ARG","AG.LND.AGRI.ZS","1991",46.64759253,117098.311,12.60635995
"Argentina","ARG","AG.LND.AGRI.ZS","1992",46.682306,121352.031,12.4991864
"Argentina","ARG","AG.LND.AGRI.ZS","1993",46.71701947,117927.053,12.39201428
"Argentina","ARG","AG.LND.AGRI.ZS","1994",46.75282915,122408.127,12.28484073
"Argentina","ARG","AG.LND.AGRI.ZS","1995",46.78827343,127963.632,12.17766718
"Argentina","ARG","AG.LND.AGRI.ZS","1996",46.8237177,135000.605,12.07049363
"Argentina","ARG","AG.LND.AGRI.ZS","1997",46.85770036,138003.878,11.9633208
"Argentina","ARG","AG.LND.AGRI.ZS","1998",46.89241383,139815.376,11.85614725
"Argentina","ARG","AG.LND.AGRI.ZS","1999",46.92237703,146984.361,11.74897441
"Argentina","ARG","AG.LND.AGRI.ZS","2000",46.95818671,142136.587,11.64180086
"Argentina","ARG","AG.LND.AGRI.ZS","2001",46.99326559,133720.822,11.51946301
"Argentina","ARG","AG.LND.AGRI.ZS","2002",47.0312677,124714.67,11.39712587
"Argentina","ARG","AG.LND.AGRI.ZS","2003",47.8254753,135062.944,11.27478801
"Argentina","ARG","AG.LND.AGRI.ZS","2004",49.09032444,157589.325,11.15245087
"Argentina","ARG","AG.LND.AGRI.ZS","2005",50.35188494,162110.736,11.03011302
"Argentina","ARG","AG.LND.AGRI.ZS","2006",51.56009632,175436.614,10.91391425
"Argentina","ARG","AG.LND.AGRI.ZS","2007",52.63036734,175176.257,10.79771549
"Argentina","ARG","AG.LND.AGRI.ZS","2008",52.71367966,189107.19,10.68151672
"Argentina","ARG","AG.LND.AGRI.ZS","2009",52.54230476,179961.692,10.56531796
"Argentina","ARG","AG.LND.AGRI.ZS","2010",53.89028352,187919.082,10.44911919
"Argentina","ARG","AG.LND.AGRI.ZS","2011",54.18260746,191633.753,10.34066672
"Argentina","ARG","AG.LND.AGRI.ZS","2012",54.53814645,192356.152,10.23221497
"Argentina","ARG","AG.LND.AGRI.ZS","2013",54.51804918,189851.591,10.1237625
"Argentina","ARG","AG.LND.AGRI.ZS","2014",54.33571212,204024.546,10.01531075
"Argentina","ARG","AG.LND.AGRI.ZS","2015",54.33571212,NA,9.906858285
"Argentina","ARG","AG.LND.AGRI.ZS","2016",54.33571212,NA,9.798405818
"Argentina","ARG","AG.LND.AGRI.ZS","2017",NA,NA,NA
"Argentina","ARG","AG.LND.AGRI.ZS","2018",NA,NA,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1960",NA,91000.272,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1961",NA,92793.435,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1962",NA,98117.919,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1963",NA,105781.949,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1964",NA,103662.423,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1965",NA,105440.918,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1966",NA,105206.23,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1967",NA,107472.436,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1968",NA,118557.777,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1969",NA,123618.237,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1970",NA,125620.419,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1971",NA,121528.047,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1972",NA,130834.893,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1973",NA,138872.957,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1974",NA,135220.625,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1975",NA,122100.099,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1976",NA,130009.818,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1977",NA,126570.172,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1978",NA,135855.016,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1979",NA,140233.414,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1980",NA,135301.299,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1981",NA,124021.607,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1982",NA,117553.019,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1983",NA,101630.905,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1984",NA,105422.583,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1985",NA,104472.83,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1986",NA,102874.018,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1987",NA,103116.04,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1988",NA,100354.789,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1989",NA,107461.435,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1990",NA,106049.64,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1991",NA,110959.753,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1992",NA,111968.178,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1993",NA,107652.119,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1994",NA,112334.878,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1995",NA,112327.544,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1996",NA,118059.065,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1997",NA,115341.818,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1998",NA,118374.427,NA
"Belgium","BEL","AG.LND.AGRI.ZS","1999",NA,114260.053,NA
"Belgium","BEL","AG.LND.AGRI.ZS","2000",45.89167687,115118.131,22.03764821
"Belgium","BEL","AG.LND.AGRI.ZS","2001",45.79920901,114527.744,22.08322301
"Belgium","BEL","AG.LND.AGRI.ZS","2002",45.87516432,107311.088,22.12879781
"Belgium","BEL","AG.LND.AGRI.ZS","2003",45.97754132,112914.264,22.1743726
"Belgium","BEL","AG.LND.AGRI.ZS","2004",45.94782196,111102.766,22.2199474
"Belgium","BEL","AG.LND.AGRI.ZS","2005",45.67371202,108510.197,22.2655222
"Belgium","BEL","AG.LND.AGRI.ZS","2006",45.57463672,107072.733,22.31175613
"Belgium","BEL","AG.LND.AGRI.ZS","2007",45.14200873,103545.079,22.35799207
"Belgium","BEL","AG.LND.AGRI.ZS","2008",45.08916938,104443.494,22.40422802
"Belgium","BEL","AG.LND.AGRI.ZS","2009",45.03302429,99863.411,22.45046195
"Belgium","BEL","AG.LND.AGRI.ZS","2010",44.7721252,110824.074,22.49669789
"Belgium","BEL","AG.LND.AGRI.ZS","2011",44.11162322,99944.085,22.51122902
"Belgium","BEL","AG.LND.AGRI.ZS","2012",43.98943197,95107.312,22.52576014
"Belgium","BEL","AG.LND.AGRI.ZS","2013",44.13804491,96970.148,22.54029127
"Belgium","BEL","AG.LND.AGRI.ZS","2014",43.96631601,93350.819,22.55482239
"Belgium","BEL","AG.LND.AGRI.ZS","2015",43.85733157,NA,22.56935351
"Belgium","BEL","AG.LND.AGRI.ZS","2016",44.61030544,NA,22.58388464
"Brazil","BRA","AG.LND.AGRI.ZS","1960",NA,46908.264,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1961",18.01010751,49203.806,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1962",18.65403068,53695.881,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1963",19.32379692,55617.389,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1964",19.86578354,56735.824,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1965",20.38671283,56398.46,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1966",20.94891926,64304.512,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1967",21.48671834,66193.017,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1968",22.16079176,77421.371,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1969",23.18434484,84315.331,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1970",23.37804823,93761.523,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1971",23.88473991,102635.663,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1972",24.26819843,114362.729,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1973",24.63000141,132463.041,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1974",25.13035197,143456.707,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1975",25.53391065,151164.741,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1976",25.84390786,155154.437,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1977",26.14816215,162961.48,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1978",26.32631183,176925.416,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1979",26.62231071,188322.452,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1980",26.83348209,187090.34,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1981",27.01845147,171806.284,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1982",27.29506804,172176.651,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1983",27.37702407,166632.147,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1984",27.50899123,168806.678,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1985",27.64263341,181248.809,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1986",28.00323996,198883.412,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1987",28.21094167,207530.198,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1988",28.4377864,209363.698,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1989",28.64656491,214024.455,NA
"Brazil","BRA","AG.LND.AGRI.ZS","1990",28.90690991,208886.988,65.40988785
"Brazil","BRA","AG.LND.AGRI.ZS","1991",29.30568284,219330.604,65.10561859
"Brazil","BRA","AG.LND.AGRI.ZS","1992",29.51721316,220705.729,64.80135682
"Brazil","BRA","AG.LND.AGRI.ZS","1993",29.84671231,230738.641,64.49708757
"Brazil","BRA","AG.LND.AGRI.ZS","1994",30.08061602,242154.012,64.1928258
"Brazil","BRA","AG.LND.AGRI.ZS","1995",30.9245837,258347.484,63.88855654
"Brazil","BRA","AG.LND.AGRI.ZS","1996",30.99002888,284782.887,63.58428729
"Brazil","BRA","AG.LND.AGRI.ZS","1997",31.05547406,300547.32,63.28002552
"Brazil","BRA","AG.LND.AGRI.ZS","1998",31.1207996,312289.054,62.97575627
"Brazil","BRA","AG.LND.AGRI.ZS","1999",31.19820917,320173.104,62.67149076
"Brazil","BRA","AG.LND.AGRI.ZS","2000",31.27561874,327983.814,62.36722524
"Brazil","BRA","AG.LND.AGRI.ZS","2001",31.52196541,337433.673,62.01930094
"Brazil","BRA","AG.LND.AGRI.ZS","2002",31.80946957,332266.87,61.67137665
"Brazil","BRA","AG.LND.AGRI.ZS","2003",32.12066321,321621.569,61.32345235
"Brazil","BRA","AG.LND.AGRI.ZS","2004",32.55891861,337826.042,60.97552805
"Brazil","BRA","AG.LND.AGRI.ZS","2005",32.5948828,347308.904,60.62760375
"Brazil","BRA","AG.LND.AGRI.ZS","2006",32.6369264,347668.27,60.42957075
"Brazil","BRA","AG.LND.AGRI.ZS","2007",32.49981455,363212.683,60.23153402
"Brazil","BRA","AG.LND.AGRI.ZS","2008",32.72259139,387631.236,60.03350102
"Brazil","BRA","AG.LND.AGRI.ZS","2009",32.72737714,367147.374,59.83546429
"Brazil","BRA","AG.LND.AGRI.ZS","2010",32.71816457,419754.156,59.63743129
"Brazil","BRA","AG.LND.AGRI.ZS","2011",32.94668431,439412.943,59.51970175
"Brazil","BRA","AG.LND.AGRI.ZS","2012",32.97468097,470028.726,59.40197221
"Brazil","BRA","AG.LND.AGRI.ZS","2013",33.44787237,503677.118,59.28424267
"Brazil","BRA","AG.LND.AGRI.ZS","2014",33.9284817,529808.16,59.16651312
"Brazil","BRA","AG.LND.AGRI.ZS","2015",33.98878219,NA,59.04878358
"Brazil","BRA","AG.LND.AGRI.ZS","2016",33.92453345,NA,58.93105404
"Brazil","BRA","AG.LND.AGRI.ZS","2017",NA,NA,NA
"Brazil","BRA","AG.LND.AGRI.ZS","2018",NA,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1960",NA,271.358,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1961",15.88711895,282.359,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1962",16.01404667,289.693,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1963",16.11981976,300.694,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1964",16.24674748,337.364,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1965",16.37367519,311.695,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1966",16.50060291,344.698,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1967",16.64868524,458.375,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1968",16.75445834,506.046,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1969",16.86023143,572.052,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1970",16.87715513,638.058,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1971",16.98292822,810.407,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1972",17.12466417,861.745,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1973",17.26216919,898.415,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1974",17.51602462,975.422,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1975",17.75930274,1162.439,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1976",18.00258086,1092.766,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1977",18.28605276,1565.809,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1978",18.34317023,2002.182,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1979",18.85299655,1829.833,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1980",18.89107487,3905.355,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1981",18.95453872,5342.819,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1982",19.06031182,6343.91,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1983",19.16608491,6589.599,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1984",19.27185801,6057.884,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1985",19.37763111,6475.922,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1986",19.52571344,1994.848,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1987",19.4834042,1844.501,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1988",19.4834042,2200.2,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1989",19.44109496,7634.694,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","1990",19.39878572,1734.491,51.43957183
"Cameroon","CMR","AG.LND.AGRI.ZS","1991",19.35647649,1103.767,50.97417021
"Cameroon","CMR","AG.LND.AGRI.ZS","1992",19.37763111,3788.011,50.50876859
"Cameroon","CMR","AG.LND.AGRI.ZS","1993",19.37763111,3898.021,50.04336697
"Cameroon","CMR","AG.LND.AGRI.ZS","1994",19.37763111,3817.347,49.57796535
"Cameroon","CMR","AG.LND.AGRI.ZS","1995",19.37763111,4228.051,49.11256373
"Cameroon","CMR","AG.LND.AGRI.ZS","1996",19.37763111,4462.739,48.64716211
"Cameroon","CMR","AG.LND.AGRI.ZS","1997",19.37763111,3215.959,48.18176049
"Cameroon","CMR","AG.LND.AGRI.ZS","1998",19.37763111,3208.625,47.71635887
"Cameroon","CMR","AG.LND.AGRI.ZS","1999",19.37763111,3080.28,47.25095725
"Cameroon","CMR","AG.LND.AGRI.ZS","2000",19.37763111,3432.312,46.78555563
"Cameroon","CMR","AG.LND.AGRI.ZS","2001",19.37763111,3421.311,46.32015401
"Cameroon","CMR","AG.LND.AGRI.ZS","2002",19.37763111,3417.644,45.85475239
"Cameroon","CMR","AG.LND.AGRI.ZS","2003",19.37763111,3795.345,45.38935076
"Cameroon","CMR","AG.LND.AGRI.ZS","2004",19.4834042,3956.693,44.92394914
"Cameroon","CMR","AG.LND.AGRI.ZS","2005",19.48975059,3696.336,44.45854752
"Cameroon","CMR","AG.LND.AGRI.ZS","2006",19.48975059,3861.351,43.9931459
"Cameroon","CMR","AG.LND.AGRI.ZS","2007",19.48975059,5834.197,43.52774428
"Cameroon","CMR","AG.LND.AGRI.ZS","2008",19.59552368,5544.504,43.06234266
"Cameroon","CMR","AG.LND.AGRI.ZS","2009",19.70129678,6725.278,42.59694104
"Cameroon","CMR","AG.LND.AGRI.ZS","2010",20.51998054,6780.283,42.13153942
"Cameroon","CMR","AG.LND.AGRI.ZS","2011",20.62575363,5768.191,41.6661378
"Cameroon","CMR","AG.LND.AGRI.ZS","2012",20.62575363,6127.557,41.20073618
"Cameroon","CMR","AG.LND.AGRI.ZS","2013",20.62575363,6772.949,40.73533456
"Cameroon","CMR","AG.LND.AGRI.ZS","2014",20.62575363,7003.97,40.26993294
"Cameroon","CMR","AG.LND.AGRI.ZS","2015",20.62575363,NA,39.80453132
"Cameroon","CMR","AG.LND.AGRI.ZS","2016",20.62575363,NA,39.3391297
"Cameroon","CMR","AG.LND.AGRI.ZS","2017",NA,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","2018",NA,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","1960",NA,192895.201,NA
"Canada","CAN","AG.LND.AGRI.ZS","1961",7.678553166,194182.318,NA
"Canada","CAN","AG.LND.AGRI.ZS","1962",7.692629139,207185.5,NA
"Canada","CAN","AG.LND.AGRI.ZS","1963",7.706705112,211109.19,NA
"Canada","CAN","AG.LND.AGRI.ZS","1964",7.720671116,237801.283,NA
"Canada","CAN","AG.LND.AGRI.ZS","1965",7.734857057,252153.921,NA
"Canada","CAN","AG.LND.AGRI.ZS","1966",7.748823062,259319.239,NA
"Canada","CAN","AG.LND.AGRI.ZS","1967",7.709234388,281896.958,NA
"Canada","CAN","AG.LND.AGRI.ZS","1968",7.669535746,303539.592,NA
"Canada","CAN","AG.LND.AGRI.ZS","1969",7.629837104,307400.943,NA
"Canada","CAN","AG.LND.AGRI.ZS","1970",7.590138461,341485.708,NA
"Canada","CAN","AG.LND.AGRI.ZS","1971",7.550549788,352607.719,NA
"Canada","CAN","AG.LND.AGRI.ZS","1972",7.545271298,381136.979,NA
"Canada","CAN","AG.LND.AGRI.ZS","1973",7.540102777,381621.023,NA
"Canada","CAN","AG.LND.AGRI.ZS","1974",7.534934255,389970.782,NA
"Canada","CAN","AG.LND.AGRI.ZS","1975",7.529765734,397143.434,NA
"Canada","CAN","AG.LND.AGRI.ZS","1976",7.524597213,399317.965,NA
"Canada","CAN","AG.LND.AGRI.ZS","1977",7.468843164,408151.768,NA
"Canada","CAN","AG.LND.AGRI.ZS","1978",7.413089115,415896.472,NA
"Canada","CAN","AG.LND.AGRI.ZS","1979",7.357225098,442067.851,NA
"Canada","CAN","AG.LND.AGRI.ZS","1980",7.301471049,443233.957,NA
"Canada","CAN","AG.LND.AGRI.ZS","1981",7.245717,430003.421,NA
"Canada","CAN","AG.LND.AGRI.ZS","1982",7.288274825,414811.04,NA
"Canada","CAN","AG.LND.AGRI.ZS","1983",7.330942617,408687.15,NA
"Canada","CAN","AG.LND.AGRI.ZS","1984",7.373500442,425595.687,NA
"Canada","CAN","AG.LND.AGRI.ZS","1985",7.416168234,422079.034,NA
"Canada","CAN","AG.LND.AGRI.ZS","1986",7.45861609,405053.153,NA
"Canada","CAN","AG.LND.AGRI.ZS","1987",7.457186499,431349.21,NA
"Canada","CAN","AG.LND.AGRI.ZS","1988",7.455646939,456053.789,NA
"Canada","CAN","AG.LND.AGRI.ZS","1989",7.453887443,463274.112,NA
"Canada","CAN","AG.LND.AGRI.ZS","1990",7.452347883,435181.225,38.29907264
"Canada","CAN","AG.LND.AGRI.ZS","1991",7.450698355,426780.128,38.2938938
